wid,url,Arts,Business,Computers,Games,Health,Home,Kids_and_Teens,News,Recreation,Reference,Science,Shopping,Society,Sports
743723,www.lanarkgolfclub.co.uk,0,0,0,0,0,0,0,0,1,0,0,0,0,1
334941,www.alpha-omega.ws,0,0,0,0,1,0,1,0,1,0,0,0,1,0
446524,www.promoline-automation.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13931,shipsag.wordpress.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
900478,www.boutique-giffard.com,0,1,0,0,0,0,0,0,1,0,0,1,0,0
901889,www.vivescia.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0
166162,www.woodtoys.com.ua,1,0,0,0,0,0,1,0,0,0,0,1,0,0
542877,www.artechengg.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155425,www.greetz.nl,0,0,0,0,0,0,0,0,1,0,0,1,0,0
894442,www.angefou.co.uk,1,0,0,0,0,0,0,0,0,0,0,0,0,0
183765,starsilver.narod.ru,1,0,0,0,0,0,0,0,0,1,0,0,0,0
201490,www.kovacich.com.ar,0,0,0,0,0,0,0,0,0,0,0,0,1,0
566373,www.pashma.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0
570376,www.polysem.com,0,1,0,0,0,0,0,0,0,0,1,1,0,0
598381,www.hanninsurance.com,0,1,0,0,0,1,0,0,1,0,0,0,0,0
720555,www.msj.edu,0,0,0,0,0,0,0,0,0,1,0,0,1,0
692079,www.ghosttoursofgalvestonisland.com,0,0,0,0,0,0,0,0,1,0,0,0,1,0
497893,www.whitehousewindsymphony.org,1,0,0,0,0,0,0,0,1,0,0,0,0,0
401315,www.tc-goldscheuer.de,0,0,0,0,0,0,0,0,0,0,0,0,0,1
490261,www.steveguyger.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853741,immortation.iwarp.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
587665,www.johnthebondsman.com,0,1,0,0,0,0,0,0,0,0,0,0,1,0
445950,www.dexion.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
766215,www.potpourriflowers.com,0,1,0,0,0,1,0,0,1,0,0,1,0,0
210426,www.francodiff.org,0,0,0,0,0,0,0,1,0,0,0,0,1,0
208877,www.uworkfit.com,0,1,0,0,1,0,0,0,0,0,0,0,0,0
650737,www.belmontvet.com,0,1,0,0,1,0,0,0,1,0,0,0,0,0
431213,www.pfeiffer-may.de,0,1,0,0,0,1,0,0,0,0,0,1,0,0
429484,www.fcsi.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
899848,www.1et1font3.com,0,0,0,0,1,0,0,0,0,0,0,1,0,0
637059,www.themushroomkingdom.net,0,0,0,1,0,0,1,0,1,0,0,0,0,0
667843,mondediplo.com,0,0,0,0,0,0,0,1,0,0,0,0,1,0
493958,www.newschannel6now.com,0,0,0,0,0,0,0,1,0,0,0,0,0,1
511251,www.graphtekllc.com,0,1,1,0,0,0,0,0,0,0,1,0,0,0
797069,www.teafountain.com,0,1,0,0,0,0,0,0,0,0,0,1,0,0
466708,www.tailslate.net,1,0,0,0,0,0,0,1,0,0,0,0,0,0
738481,www.gslabs.com,0,1,0,0,0,1,0,0,1,0,1,0,0,0
700810,www.sierradive.com,0,1,0,0,0,0,0,0,1,0,0,1,0,0
739320,www.bredl.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0
184264,thebestofrussia.ru,0,0,0,0,0,0,0,1,0,0,0,0,1,0
731835,technationcanada.ca,0,1,1,0,0,0,0,1,0,0,0,0,1,0
744421,www.alcor.org,0,0,0,0,0,0,0,0,0,0,1,0,0,0
334105,www.nachinnen.de,0,0,0,0,1,0,0,0,0,0,0,0,0,0
835666,krishnaculture.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0
395677,www.palis.de,0,1,0,0,0,0,0,0,1,0,0,0,0,0
124840,muzyka.wp.pl,1,0,0,0,0,0,0,1,0,0,0,0,0,0
627889,www.celcat.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
304450,www.ocw.titech.ac.jp,0,0,0,0,0,0,0,0,0,1,1,0,0,0
295459,www.hotetsu.com,0,0,0,0,1,0,0,0,0,0,1,0,0,0
561091,www.maglocks.com,0,1,1,0,0,0,0,0,0,0,0,1,0,0
574019,www.albaidamaquinas.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300911,www.sftjapan.org,0,0,0,0,0,0,0,1,0,0,0,0,1,0
534229,www.marchon.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
875219,www.welshfencing.org,0,0,0,0,0,0,0,0,1,0,0,0,0,1
409269,www.asvoe-sbg.at,0,0,0,0,0,0,0,0,0,0,0,0,0,1
476264,www.sfstudioschool.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95535,www.ciao-italia.dk,0,0,0,0,0,0,0,0,1,0,0,1,0,0
432322,www.m-k-b.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315958,www.burgenmodelle.de,1,0,0,0,0,0,0,0,1,0,0,0,0,0
853740,www.cbkelton.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0
86377,www.hoglid.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419135,www.aquatectura.de,0,0,0,0,0,0,0,0,1,0,1,0,0,0
241297,www.arditodesio.it,1,0,0,0,0,0,0,0,0,1,0,0,0,0
613202,kartograph.org,0,0,0,1,0,0,0,0,1,0,0,0,0,1
374268,www.tenore.ch,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235726,www.simmbriganti.it,1,0,0,0,0,0,0,0,1,0,0,0,1,0
931035,www.jcef.asso.fr,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33347,scindeks.ceon.rs,0,0,0,0,0,0,0,0,0,1,1,0,0,0
875982,www.blackbeltmama.com,0,0,0,0,1,1,0,0,1,0,0,0,0,1
882032,chowgarsouthernmantis.com,1,0,0,0,1,0,0,0,1,0,0,0,0,1
638426,www.wildstar-roleplay.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169626,studia52.ru,1,1,0,0,0,0,0,0,0,0,0,1,0,0
802986,www.emotouk.com,0,1,1,0,0,0,0,0,1,0,0,0,0,0
536064,www.fayrefield.com,0,1,0,0,0,0,0,0,0,0,0,1,0,0
324863,www.brauhaus-erlbach.de,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141712,www.kunstzinnigetherapie.nl,1,0,0,0,1,0,0,0,0,0,0,0,1,0
345743,www.tsv-neuss.de,0,0,0,0,0,0,0,0,1,0,0,0,1,0
484221,www.region17online.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0
862280,www.stpetersburnham.org,0,0,0,0,0,0,0,0,1,0,0,0,1,0
177718,dvizhok.su,0,0,0,0,0,0,0,1,0,0,0,0,0,1
889049,www.justicekarate.com,0,0,0,0,0,0,1,0,1,0,0,0,0,1
183291,vdohnovenie2.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310708,tapi.delphiclub.de,0,0,1,0,0,0,0,0,0,1,0,0,0,0
192764,manuscript-bible.ru,1,0,0,0,0,0,0,0,0,1,0,0,1,0
671990,www.maltairshow.com,0,0,0,0,0,0,0,1,1,0,0,0,0,0
877377,www.capoeiradc.com,1,0,0,0,1,0,1,0,1,0,0,0,1,1
576537,www.companyc.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0
333141,www.bestatterweblog.de,0,1,0,0,0,0,0,0,1,1,0,0,1,0
247757,www.poligolf.it,0,0,0,0,0,0,0,0,1,0,0,0,0,1
347003,www.feuerwehramberg.de,0,0,0,0,0,0,0,0,1,0,0,0,1,0
598043,www.amphion.fi,0,1,0,0,0,1,0,0,0,0,0,1,0,0
260308,www.azu-vege.com,0,0,0,0,1,0,0,0,0,0,0,1,0,0
659309,www.nhcchattanooga.com,0,0,0,0,1,0,0,0,0,0,0,0,0,0
546109,www.alouette.qc.ca,0,1,0,0,0,0,0,0,0,0,1,0,0,0
410244,www.asv-wuppertal-boxen.de,0,0,0,0,0,0,0,0,1,0,0,0,0,1
341054,www.gesangbuch-online.de,1,0,0,0,0,0,0,0,1,1,0,0,1,0
403526,www.die-windmuehle.de,0,0,0,0,0,1,1,0,0,0,0,1,0,0
288986,www.sone-tosouten.com,0,1,0,0,0,1,0,0,0,1,0,0,0,0
782895,positivepsychologyprogram.com,0,0,0,0,1,0,0,0,0,1,0,0,1,0
175700,teko-com.ru,0,1,0,0,0,0,0,0,0,0,1,0,0,0
109737,www.ergulferforje.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296326,www.aromaplant.co.jp,0,0,0,0,1,0,0,0,1,0,0,0,0,0
563767,www.iotaconstruction.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
845475,www.olimpublications.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0
599237,www.brunswickbank.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
873003,www.laxcamps.com,0,0,0,0,0,0,1,0,1,0,0,0,0,1
384880,dj-shopping.de,0,0,0,0,0,0,0,0,1,0,0,1,0,0
606835,www.accoladeindia.com,0,1,1,0,1,0,0,0,0,0,0,0,0,0
697205,www.seattleparksfoundation.org,0,0,0,0,0,0,0,0,1,0,0,0,1,0
691029,www.firecrafter.org,0,0,0,0,0,1,0,0,1,0,0,0,0,0
125253,smogor.tv,1,0,0,0,0,0,0,0,0,0,0,0,0,0
648517,examine.com,0,0,0,0,1,0,0,0,0,1,1,0,0,0
763366,www.fumcmuskogee.org,0,0,0,0,0,0,1,0,0,0,0,0,1,0
791257,www.delawarehighlands.org,0,0,0,0,0,0,0,0,1,0,1,0,1,0
845684,www.o9a.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201504,www.pianosolo.es,1,0,0,0,0,0,0,1,1,0,0,0,0,0
765067,www.derbydevils.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
216681,www.tessarimario.it,0,1,0,0,1,0,0,0,1,0,0,1,0,0
650441,www.wheatlandanimalhospital.com,0,1,0,0,1,0,0,0,1,0,0,0,0,0
779449,www.strangescience.net,0,0,0,0,0,0,0,0,0,1,1,0,0,0
152248,www.schaakclubassendelft.nl,0,0,0,1,0,0,0,0,1,0,0,0,0,1
292850,www.akune-cci.or.jp,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51331,www.vzp.cz,0,0,0,0,1,0,0,0,0,0,0,0,0,0
885674,baymeadowsfgc.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
929612,www.akb.bzh,0,0,0,0,0,0,0,0,0,0,0,0,1,0
755277,www.grbc.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
763481,www.edenrosebrown.com,0,1,0,0,0,1,0,0,0,0,0,0,1,0
439555,www.ribosepharm.de,0,1,0,0,1,0,0,0,0,0,1,0,0,0
713726,www.tolerance.org,0,0,0,0,0,0,1,0,0,1,0,0,1,0
145385,www.redactiepartners.nl,0,1,0,0,0,0,0,0,0,0,0,0,1,0
139201,www.smellenbergh.be,1,0,0,0,0,0,0,0,0,0,0,1,0,0
604676,www.designelements.co.uk,1,1,0,0,0,0,0,0,0,0,0,0,0,0
387399,www.jahnkes-ziegenkaese.de,0,0,0,0,1,0,0,0,0,0,0,1,0,0
178406,burbot.ru,0,0,0,0,0,0,0,0,1,0,0,0,0,1
348844,www.gesundleben-apotheken.de,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21733,www.isth.gr,0,0,0,0,1,0,0,0,0,0,0,0,0,0
319067,www.schweizerjaeger.ch,0,0,0,0,0,0,0,0,1,0,0,0,1,0
843252,deerme.net,1,0,0,0,0,0,0,0,0,0,0,0,1,0
514927,www.merchantech.co.uk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34124,tugan-yak.ru,0,0,0,0,1,0,0,0,1,0,0,0,1,0
441908,www.ad-literam.at,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659647,www.blufftonregional.com,0,0,0,0,1,0,0,0,0,0,0,0,0,0
172143,www.oboron-ep.ru,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401601,michael-schule-freiburg.de,0,0,0,0,0,0,1,0,0,1,0,0,1,0
40893,www.discoparty.hu,0,0,0,0,0,0,0,0,1,0,0,0,1,0
744825,hypnosis4health.com,0,0,0,0,1,0,0,0,0,0,0,0,0,0
505896,www.realtysignco.com,0,1,0,0,0,1,0,0,0,0,0,0,0,0
678906,www.evergladesseafoodfestival.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0
739969,www.sjthomastowneast.catholic.edu.au,0,0,0,0,0,0,1,0,0,1,0,0,1,0
399138,wt-schulen-sulzbach.de,0,0,0,0,0,1,0,0,1,0,0,0,0,1
514567,www.recc.coop,0,1,0,0,0,1,0,0,0,0,0,0,1,0
671116,www.westerncollectables.net,1,0,0,0,0,0,0,0,1,1,0,0,0,0
148445,www.kampeer-huurauto.co.nz,0,0,0,0,0,0,0,0,1,0,0,0,0,0
733156,www.musicstack.com,1,0,0,0,0,0,0,0,1,0,0,1,0,0
513153,www.diagnosticinnovations.com,0,1,1,0,0,0,0,0,0,0,1,0,0,0
371754,www.arp-schnitger-gesellschaft.de,1,0,0,0,0,0,0,0,0,1,0,0,0,0
856726,www.rcclaw.com,0,1,0,0,0,0,0,0,0,0,0,0,1,0
187312,www.visitorcontrol.ru,0,1,1,0,0,0,0,0,0,0,0,0,0,0
811301,www.natural-immunogenics.com,0,1,0,0,1,0,0,0,0,0,1,0,0,0
378224,www.karneval-dippach.de,1,0,0,0,0,0,0,0,1,0,0,0,1,0
673874,www.pro38.com,0,0,0,0,0,0,0,0,1,0,1,0,0,0
548859,fabricdesignstudio.net,1,1,0,0,0,1,0,0,0,0,0,1,0,0
559309,www.compulite.com,1,0,1,0,0,0,0,0,0,0,0,0,0,0
406498,shaiya.tolonath.eu,0,0,0,1,0,0,0,0,0,0,0,0,0,0
518229,www.shortex.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
284288,www.sanyekaiun.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
271046,www.furusato.co.jp,0,1,0,0,0,0,0,0,0,0,0,0,0,0
860391,www.usaaf-noseart.co.uk,1,0,0,0,0,0,0,0,1,1,1,1,0,0
872047,smd87.tripod.com,0,0,0,0,0,0,1,0,1,0,0,0,0,1
155307,thatsentertainment.nl,1,0,0,0,0,0,0,0,0,0,0,1,0,0
756698,www.sanjosebankruptcy.com,0,1,0,0,0,0,0,0,0,0,0,0,1,0
169075,restup.ru,0,1,0,0,1,0,0,0,0,0,0,1,0,0
136566,www.verloskundigestiens.nl,0,0,0,0,1,0,0,0,0,0,0,0,0,0
348774,dolphiner.de,0,0,0,0,1,0,0,0,0,0,0,1,0,0
759142,www.eisenhowerlibrary.gov,0,0,0,0,0,1,0,1,1,1,0,0,0,0
465010,www.photofocus.com,1,0,0,0,0,0,0,1,1,1,0,0,0,0
131195,www.bittech.pl,0,0,1,0,0,0,0,0,0,0,0,0,0,0
424585,www.lexus.de,0,1,0,0,0,0,0,0,0,0,0,1,0,0
838994,www.pnwcta.org,0,1,0,0,0,1,0,0,1,0,0,0,0,0
477261,www.poetrysocietyofindiana.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0
72021,www.tulikivi.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0
779918,abmrs.org,0,0,0,0,1,0,0,0,0,1,1,0,0,0
393904,www.bcm-basket.ch,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174040,simplenets.ru,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110196,mutfaksirlari.com,0,0,0,0,0,1,0,0,1,0,0,0,0,0
606127,www.gaosys.com,0,1,1,0,0,0,0,0,0,0,0,1,0,0
445198,www.seufert-verpackungen.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
582024,www.farmimp.com,0,1,0,0,0,0,0,0,0,0,0,1,0,0
615671,www.pestpac.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
704616,www.tumblingwaters.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
664342,augustkuefel.tripod.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0
728728,aepi.mit.edu,0,0,0,0,0,0,0,0,0,0,1,0,1,0
623905,www.datatechlab.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
593769,www.mcintyreca.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
551886,www.alk.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
252832,www.sciencemanga.jp,1,0,0,0,0,0,1,0,0,0,1,0,0,0
234226,www.amoreepsiche.it,1,0,0,0,1,0,0,0,1,1,0,0,1,0
193644,www.sedmitza.ru,0,0,0,0,0,0,0,0,0,1,1,0,1,0
145591,www.rgrfm.be,1,0,0,0,0,0,0,0,1,0,0,0,0,0
389375,www.fabo.de,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104028,www.yilsan.com,0,1,0,0,0,0,0,0,0,0,0,1,0,0
497974,www.hmsoc.org.uk,1,0,0,0,0,0,0,0,1,0,0,0,0,0
55583,www.aeroklub.cz,0,0,0,0,0,0,0,0,1,0,0,0,0,1
496820,www.texasbagpiper.com,1,0,0,0,0,0,0,0,1,0,0,0,1,0
813236,www.elyriafence.com,0,1,0,0,0,1,0,0,0,0,0,0,0,0
569100,www.qldcovertpi.com.au,0,1,0,0,0,0,0,0,0,0,0,0,1,0
563613,www.mannvit.is,0,1,0,0,0,0,0,0,0,0,1,0,0,0
208862,www.dosfarma.com,0,0,0,0,1,0,0,0,0,0,0,1,0,0
337744,www.christ-sucht-christ.de,0,0,0,0,0,0,0,0,0,0,0,0,1,0
297226,taniguchiac.com,0,0,0,0,1,0,0,0,0,0,0,0,0,0
386806,www.tuxpost.de,0,0,1,0,0,0,0,0,0,0,0,0,0,0
421352,www.plan-co-consult.de,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28713,searchengines.bg,0,1,1,0,0,0,0,1,0,1,0,0,0,0
764807,www.jllubbock.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0
485272,www.hotrange.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374883,www.jazzkantine.de,1,0,0,0,0,0,0,0,0,0,0,0,1,0
923474,www.broncho.fr,0,0,0,0,1,0,0,0,0,1,0,0,0,0
606393,www.sagesw.com,0,1,1,0,0,0,0,0,0,0,0,0,0,0
719711,www.btnep.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0
872211,www.streetbasketballassociation.net,0,0,0,1,0,0,0,0,0,0,0,0,0,1
527883,www.rragencies.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134333,www.optiek-depauw.be,0,1,0,0,0,0,0,0,0,0,0,1,0,0
811323,www.sacredwaves.com,0,0,0,0,1,0,0,0,1,0,0,1,0,0
91131,www.soroe.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129438,www.szuman.eu,0,0,0,0,0,0,0,0,1,0,0,0,1,0
243669,www.pianeta.it,0,1,0,0,0,0,0,0,0,0,1,0,0,0
244640,www.rossettiweb.it,0,0,0,0,0,1,0,0,0,1,0,0,1,0
723956,ehs.illinoisstate.edu,0,0,0,0,1,0,0,0,0,0,1,0,0,0
148462,www.travelbird.nl,0,0,0,0,0,0,0,0,1,0,0,0,0,0
768594,www.gfcic.org,0,1,0,0,0,0,0,0,0,0,0,0,1,0
263005,www.iwate-chuutairen.net,0,0,0,0,0,0,1,0,0,0,0,0,0,1
451093,www.amels-finanz.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
770277,www.fbcnorman.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
345976,www.franziskaner-marienthal.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
649459,www.acupuncture-vet.co.uk,0,0,0,0,1,0,0,0,1,0,0,0,0,0
315172,www.speedheads.de,0,0,0,0,0,0,0,1,1,0,0,0,0,1
465299,cinestory.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0
861630,infiniteblessingsministries.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0
900196,www.lordelmusique.com,1,1,0,0,0,0,0,0,0,0,0,1,0,0
889937,www.justapleasure.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0
477801,www.lanceburton.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0
857098,www.robertvaughan.net,0,1,0,0,0,0,0,0,0,0,0,0,0,0
365103,www.online-merkur.de,0,0,0,0,0,0,0,1,0,1,0,0,0,0
44704,www.boa-2000.hu,0,1,0,0,0,0,0,0,0,0,0,1,0,0
598854,www.austinventures.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
364615,aerzte-am-werk.de,0,1,0,0,1,0,0,0,0,0,0,0,0,0
368156,www.marienbad.org,1,0,0,0,0,0,1,0,1,0,0,0,0,0
341361,www.lv-hhmvsh.thw.de,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8005,www.zggjysw.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0
368008,www.puppentheater-tops.de,1,0,0,0,0,0,1,0,1,0,0,0,0,0
15473,www.rojava.net,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24434,www.luconsult.ro,0,1,1,0,0,0,0,0,0,0,0,0,0,0
49353,www.teroplan.cz,0,0,0,0,0,0,0,0,1,1,0,0,0,0
858835,www.bskb.com,0,1,0,0,0,0,0,0,0,0,0,0,1,0
541674,www.alloyproductscorp.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0
629417,pdf.multilizer.com,0,0,1,0,0,0,0,0,0,1,0,0,0,0
760944,www.michigandrunkdrivinglaw.com,0,1,0,0,0,0,0,0,0,0,0,0,1,0
681806,carousels.org,1,0,0,0,0,0,0,0,1,0,0,0,0,0
132785,www.assistit.be,0,1,1,0,0,0,0,0,0,0,0,0,0,0
90615,www.jmoffroad.dk,0,1,0,0,0,0,0,0,1,0,0,1,0,0
210384,www.fundacionmujeres.es,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88940,www.broerupvvs.dk,0,1,0,0,0,1,0,0,0,0,0,0,0,0
762578,www.mountainverdict.com,0,1,0,0,1,0,0,0,0,0,0,0,1,0
247944,www.sanbaokungfu.it,1,0,0,0,1,0,0,0,1,0,0,0,0,1
501686,qbsys.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
389792,www.druckercolors.at,0,1,1,0,0,0,0,0,0,0,0,1,0,0
190333,www.crisisgroup.org,0,0,0,0,0,0,0,1,0,0,0,0,1,0
436852,www.nordseetaucher.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
793127,www.languagelinks.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0
589522,www.webb-elec.co.uk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
566285,www.tungsing.com.hk,0,1,0,0,0,0,0,0,0,0,0,1,0,0
770711,www.honeyrungolf.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
391775,www.swissbanking.org,0,1,0,0,0,0,0,0,0,0,0,0,0,0
482508,www.wieboldt.de,1,0,0,0,0,0,0,0,0,0,0,0,0,0
559392,www.showandtellpro.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0
121944,fotolaser.pl,1,0,0,0,0,0,0,0,0,0,0,1,0,0
206840,www.wildthing.es,1,0,0,0,0,0,0,0,1,0,0,0,0,0
594266,arlenemoskowitz.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783977,www.sfpe.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0
209742,www.heraldaria.com,0,1,0,0,0,0,0,0,1,1,0,0,1,0
837177,www.iegd.org,0,1,0,0,0,0,0,0,0,0,0,0,1,0
355042,www.fifap.de,0,0,0,0,1,0,0,0,0,1,0,0,1,0
353265,www.tcm-linke.de,0,0,0,0,1,0,0,0,1,0,1,0,0,0
680673,www.saveourseals.co.uk,0,0,0,0,0,0,0,0,1,0,1,0,1,0
307109,www.stellarinfo.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
313577,www.michimedia.de,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26345,www.radusora.ro,0,1,0,0,0,0,0,0,0,0,0,0,1,0
577622,www.yeoongyeu.com.tw,0,1,0,0,0,0,0,0,0,0,1,0,0,0
392969,www.tsg-bellheim.de,0,0,0,0,0,0,0,0,0,0,0,0,0,1
385159,www.yogisan-shop.com,0,0,0,0,1,0,0,0,1,0,0,1,0,0
760977,www.elmbrookgolf.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
763251,www.orrvilletrinity.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26772,www.protoieria-onesti.ro,0,0,0,0,0,0,0,0,1,1,0,0,1,0
431621,www.bauingenieur-behrens.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718914,www.ontariolearn.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0
693605,krugerescapes.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
407539,www.lfv-hamburg.de,0,0,0,1,0,0,0,0,1,0,0,0,0,1
374468,www.jeaninekrock.de,1,0,0,0,0,0,0,0,0,0,0,0,1,0
589754,www.pinch-valves.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0
298318,www.tamabi.ac.jp,1,0,0,0,0,0,0,0,0,1,0,0,0,0
452850,www.bundes-telefonbuch.de,0,1,0,0,0,0,0,0,0,1,0,0,0,0
74090,autoextra.fi,0,1,0,0,0,0,0,0,1,0,0,1,0,0
349820,www.kinesiologie-und-lernen.de,0,0,0,0,1,0,1,0,0,0,0,0,1,0
85307,www.algaspel.se,0,0,0,1,0,0,1,0,0,0,0,0,0,0
750600,queeratbrown.wordpress.com,0,0,1,0,0,0,0,0,0,0,0,0,1,0
901897,arz-elagage.fr,0,1,0,0,0,1,0,0,1,0,0,0,0,0
329162,www.drogen-anwalt.de,0,0,0,0,0,0,0,0,0,0,0,0,1,0
577663,www.bettabuilt.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
864536,www.bikramyogacville.com,0,0,0,0,1,0,0,0,1,0,0,0,0,0
30302,www.dzm.hr,0,0,0,0,0,0,0,0,0,1,1,0,0,0
80684,www.fluortek.se,0,1,0,0,1,0,0,0,0,0,0,0,0,0
347304,www.merzhausen-feuerwehr.de,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610335,www.say-now.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
904491,www.repondeurdirect.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
931813,arts.martiaux.free.fr,1,0,0,0,1,0,0,0,1,0,0,0,1,0
596376,www.lasergirl.net,0,1,0,0,0,0,0,0,0,0,0,0,0,0
357402,www.rhs-unterfranken.de,0,0,0,0,0,0,0,0,1,0,0,0,1,0
852184,www.tibetanbuddhistsociety.org,0,0,0,0,0,0,0,0,1,0,0,0,1,0
341300,ov-baden-baden.thw.de,0,0,0,0,0,0,0,0,1,0,0,0,1,0
555057,www.trendwatch.co.uk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
89457,www.danki.dk,0,1,1,0,0,0,0,0,0,0,0,1,0,0
812709,www.rugsusa.com,0,0,0,0,0,1,0,0,0,0,0,1,0,0
912024,vroam.pagesperso-orange.fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479116,www.classics.illinois.edu,0,0,0,0,0,0,0,0,0,1,1,0,1,0
286872,www.set-up.co.jp,0,1,1,0,0,0,0,0,0,0,0,0,0,0
284212,www.suijobus.co.jp,0,0,0,0,0,0,0,0,1,0,0,0,0,0
545755,www.gfwco.com,0,1,0,0,0,0,0,0,0,0,0,1,0,0
332960,zentralrat.sintiundroma.de,0,0,0,0,0,0,0,1,0,1,0,0,1,0
903329,www.metride.fr,0,1,0,0,0,0,0,0,0,1,1,0,0,0
339492,www.caritas.de,0,0,0,0,1,0,0,0,0,0,0,0,1,0
755630,www.midsouthpeace.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
